context,seq,type,actor,arg,text.ko,text.en,dialogue_id,when,effects,sync,scene_id,dataset_id,row_id,parent_id,parent_field,source_order,template_id
d2_aili_craft,47,say,bubi,default,먀옹.,Meow.,dlg_d2_aili_craft_045,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_045,scene_d2_aili_craft,steps,46,steps_format_02
d2_aili_craft,48,say,aili,default,"봐봐. 문제없다고 하잖아.
한 잔 만들어서 줘봐.","See? She says no problem.
Go on, make her one.",dlg_d2_aili_craft_046,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_046,scene_d2_aili_craft,steps,47,steps_format_02
d2_aili_craft,49,say,luna,default,(고양이가 좋아하는 칵테일… 그런 게 있는 건가?),(A cocktail cats enjoy... does such a thing exist?),dlg_d2_aili_craft_047,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_047,scene_d2_aili_craft,steps,48,steps_format_02
d2_aili_craft,50,order,bubi,exact:kahlua_milk,(고양이가 술을 마실 수 있었나?),(Could cats even drink alcohol?),dlg_d2_aili_craft_048,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_048,scene_d2_aili_craft,steps,49,steps_format_02
d2_aili_craft,51,craft,\N,order,\N,\N,\N,\N,\N,wait,\N,script/bar/day1,step_d2_aili_craft_craft_51,scene_d2_aili_craft,steps,50,steps_format_03
d2_aili_craft,52,serve,bubi,\N,\N,\N,\N,\N,\N,wait,\N,script/bar/day1,step_d2_aili_craft_serve_52,scene_d2_aili_craft,steps,51,steps_format_04
d2_aili_craft,53,say,bubi,default,미야아옹.,Meooow.,dlg_d2_aili_craft_049,grade >= excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_049,scene_d2_aili_craft,steps,52,steps_format_05
d2_aili_craft,54,say,luna,default,혹시 이건 무슨 반응입니까?,What sort of reaction is this?,dlg_d2_aili_craft_050,grade >= excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_050,scene_d2_aili_craft,steps,53,steps_format_05
d2_aili_craft,55,say,aili,success,좋아하는 것 같은데?,I'd say she likes it.,dlg_d2_aili_craft_051,grade >= excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_051,scene_d2_aili_craft,steps,54,steps_format_05
d2_aili_craft,56,say,luna,default,어떻게 아는 거죠?,How can you tell?,dlg_d2_aili_craft_052,grade >= excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_052,scene_d2_aili_craft,steps,55,steps_format_05
d2_aili_craft,57,say,aili,default,"딱히 네 얼굴에 스크래치를 내거나, 잔을 던지는 것도 아니잖아.","Well, she's not scratching your face or throwing the glass, is she?",dlg_d2_aili_craft_053,grade >= excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_053,scene_d2_aili_craft,steps,56,steps_format_05
d2_aili_craft,58,say,luna,default,원래 사나운 성격이었나 보네요.,So she is fierce by nature.,dlg_d2_aili_craft_054,grade >= excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_054,scene_d2_aili_craft,steps,57,steps_format_05
d2_aili_craft,59,say,bubi,default,먀옹.,Meow.,dlg_d2_aili_craft_055,grade >= excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_055,scene_d2_aili_craft,steps,58,steps_format_05
d2_aili_craft,60,say,aili,default,"실력이 꽤 괜찮나 보네.
부비까지 만족시키다니.","Your skills must be decent.
Satisfying even Bubi, of all customers.",dlg_d2_aili_craft_056,grade >= excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_056,scene_d2_aili_craft,steps,59,steps_format_05
d2_aili_craft,61,say,luna,default,만족한 게 맞다면 다행이네요.,"If she is indeed satisfied, I am relieved.",dlg_d2_aili_craft_057,grade >= excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_057,scene_d2_aili_craft,steps,60,steps_format_05
d2_aili_craft,62,say,bubi,default,먀옹.,Meow.,dlg_d2_aili_craft_058,grade >= good && grade < excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_058,scene_d2_aili_craft,steps,61,steps_format_05
d2_aili_craft,63,say,luna,default,반응이 짧아졌습니다.,The reaction has gotten shorter.,dlg_d2_aili_craft_059,grade >= good && grade < excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_059,scene_d2_aili_craft,steps,62,steps_format_05
d2_aili_craft,64,say,aili,default,싫어하는 건 아닌 것 같은데?,Doesn't look like she hates it?,dlg_d2_aili_craft_060,grade >= good && grade < excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_060,scene_d2_aili_craft,steps,63,steps_format_05
d2_aili_craft,65,say,luna,default,좋아하는 것도 아닌 것 같습니다.,It does not look like she loves it either.,dlg_d2_aili_craft_061,grade >= good && grade < excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_061,scene_d2_aili_craft,steps,64,steps_format_05
d2_aili_craft,66,say,aili,default,부비한테 그 정도면 성공이지.,"Coming from Bubi, that counts as a success.",dlg_d2_aili_craft_062,grade >= good && grade < excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_062,scene_d2_aili_craft,steps,65,steps_format_05
d2_aili_craft,67,say,luna,default,다행이네요.,That is a relief.,dlg_d2_aili_craft_063,grade >= good && grade < excellent,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_063,scene_d2_aili_craft,steps,66,steps_format_05
d2_aili_craft,68,effect,\N,\N,\N,\N,\N,grade >= good,flag.bubi_affinity_high = true,wait,\N,script/bar/day1,step_d2_aili_craft_effect_68,scene_d2_aili_craft,steps,67,steps_format_10
d2_aili_craft,70,exit,bubi,\N,\N,\N,\N,grade < good,\N,wait,\N,script/bar/day1,step_d2_aili_craft_exit_70,scene_d2_aili_craft,steps,68,steps_format_11
d2_aili_craft,71,say,aili,default,별로였나 본데.,Guess she didn't care for it.,dlg_d2_aili_craft_064,grade < good,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_064,scene_d2_aili_craft,steps,69,steps_format_05
d2_aili_craft,72,say,luna,default,정말로 술을 좋아하는 겁니까?,Does she truly like alcohol?,dlg_d2_aili_craft_065,grade < good,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_065,scene_d2_aili_craft,steps,70,steps_format_05
d2_aili_craft,73,say,aili,default,아마도? 듣기론 한 가지 술밖에 안 먹는 걸로 기억해.,"Probably? From what I heard, she only drinks one particular kind.",dlg_d2_aili_craft_066,grade < good,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_066,scene_d2_aili_craft,steps,71,steps_format_05
d2_aili_craft,74,say,luna,default,음… 기억하겠습니다.,Hm... I will remember that.,dlg_d2_aili_craft_067,grade < good,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_067,scene_d2_aili_craft,steps,72,steps_format_05
d2_aili_craft,75,say,aili,default,오케이. 그럼 먼저 일어나 볼게.,"Okay. I'll head out first, then.",dlg_d2_aili_craft_068,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_068,scene_d2_aili_craft,steps,73,steps_format_02
d2_aili_craft,76,say,luna,default,벌써 가시나요?,Leaving already?,dlg_d2_aili_craft_069,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_069,scene_d2_aili_craft,steps,74,steps_format_02
d2_aili_craft,77,say,aili,default,"영감이 말했던 약속 시간이 끝났거든.
이제 다시 내 일하러 가야지.","The old man's little time-out is over.
Back to my own work now.",dlg_d2_aili_craft_070,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_070,scene_d2_aili_craft,steps,75,steps_format_02
d2_aili_craft,78,say,luna,default,안녕히 가세요.,Take care.,dlg_d2_aili_craft_071,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_071,scene_d2_aili_craft,steps,76,steps_format_02
d2_aili_craft,79,say,aili,default,"그래. 나중에 보자, 이쁜이.","Sure. See you around, cutie.",dlg_d2_aili_craft_072,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_072,scene_d2_aili_craft,steps,77,steps_format_02
d2_aili_craft,80,exit,aili,\N,\N,\N,\N,\N,\N,wait,\N,script/bar/day1,step_d2_aili_craft_exit_80,scene_d2_aili_craft,steps,78,steps_format_04
d2_aili_craft,81,say,luna,default,음… 이쁜이가 무슨 의미인지 다음에 물어봐야겠다.,Hm... I should ask what 'cutie' means next time.,dlg_d2_aili_craft_073,flag.bubi_affinity_high,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_073,scene_d2_aili_craft,steps,79,steps_format_05
d2_aili_craft,82,say,bubi,default,먀옹.,Meow.,dlg_d2_aili_craft_074,flag.bubi_affinity_high,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_074,scene_d2_aili_craft,steps,80,steps_format_05
d2_aili_craft,83,say,luna,default,"당신이랑 저만 남았네요.
고양이 말은 아직 이해하지 못하는데.","It is just you and me now.
I do not yet understand cat language.",dlg_d2_aili_craft_075,flag.bubi_affinity_high,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_075,scene_d2_aili_craft,steps,81,steps_format_05
d2_aili_craft,84,say,bubi,default,먀옹.,Meow.,dlg_d2_aili_craft_076,flag.bubi_affinity_high,\N,wait,\N,script/bar/day1,dlg_d2_aili_craft_076,scene_d2_aili_craft,steps,82,steps_format_05
d2_aili_lady_q,1,say,luna,default,섹시한 레이디는 어떤 의미죠?,"What does 'sexy lady' mean, exactly?",dlg_d2_aili_lady_q_001,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_lady_q_001,scene_d2_aili_lady_q,steps,0,steps_format_02
d2_aili_lady_q,2,say,aili,default,"남녀 불문하고 내 매력에 빠져 돈이나 임플란트까지 뜯어다 바치는
매력을 가진 레이디라는 거지.","It means a lady so charming that men and women alike fall for her
and hand over their money — even their implants.",dlg_d2_aili_lady_q_002,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_lady_q_002,scene_d2_aili_lady_q,steps,1,steps_format_02
d2_aili_lady_q,3,say,luna,default,그런 적이 있나요?,Has that ever actually happened?,dlg_d2_aili_lady_q_003,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_lady_q_003,scene_d2_aili_lady_q,steps,2,steps_format_02
d2_aili_lady_q,4,say,aili,default,"옛날에 KCPD 새끼들이 내 업장에 들이닥쳐서
영업정지 때리기 전까진 자주 있었지.","Happened all the time, back before those KCPD bastards
stormed my establishment and shut it down.",dlg_d2_aili_lady_q_004,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_lady_q_004,scene_d2_aili_lady_q,steps,3,steps_format_02
d2_aili_lady_q,5,say,aili,default,"그 이후로 KCPD랑 나한테 돈 빌려준 놈들이 아주 그냥
발정 난 개새끼마냥 날 찾으려고 염병을 하더라고.","Ever since, the KCPD and everyone I owe money to have been
scrambling to find me like dogs in heat.",dlg_d2_aili_lady_q_005,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_lady_q_005,scene_d2_aili_lady_q,steps,4,steps_format_02
d2_aili_lady_q,6,say,aili,default,"별것도 아닌 일로 왜 그렇게 피곤하게 하는지.
정말 할 짓 없는 자식들이라니까?","All that fuss over nothing.
Seriously, don't they have anything better to do?",dlg_d2_aili_lady_q_006,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_lady_q_006,scene_d2_aili_lady_q,steps,5,steps_format_02
d2_aili_lady_q,7,say,luna,default,그렇다면 섹시한 레이디란 건 많은 이들한테 쫓겨서 피곤한 사람이란 거네요.,So a 'sexy lady' is someone exhausted from being chased by many people.,dlg_d2_aili_lady_q_007,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_lady_q_007,scene_d2_aili_lady_q,steps,6,steps_format_02
d2_aili_lady_q,8,say,aili,default,"정확해. 내가 보기엔 루나 너도 재능이 충분히 있어 보여.
어때? 나한테 배워볼 생각은?","Exactly. And you know, Luna, I'd say you've got real talent.
How about it? Want to learn from me?",dlg_d2_aili_lady_q_008,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_lady_q_008,scene_d2_aili_lady_q,steps,7,steps_format_02
d2_aili_lady_q,9,say,luna,default,거절합니다. 아직 일 시작한 지 하루밖에 되지 않았습니다.,I decline. I have only been on this job for one day.,dlg_d2_aili_lady_q_009,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_lady_q_009,scene_d2_aili_lady_q,steps,8,steps_format_02
d2_aili_lady_q,10,say,aili,default,"쯧. 재미없게 하긴.온다고 하면 크리스가 
나한테 잔소리할 걸 생각하니 귀찮긴 하겠다.","Tch. No fun at all. Then again, if you said yes,
Chris would nag me to death — what a hassle that'd be.",dlg_d2_aili_lady_q_010,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_lady_q_010,scene_d2_aili_lady_q,steps,9,steps_format_02
d2_aili_lady_q,11,say,aili,default,"뭐, 어쨌든 빨리 술 한 잔 만들어줘 봐.","Well, whatever. Hurry up and make me that drink.",dlg_d2_aili_lady_q_011,\N,\N,wait,\N,script/bar/day1,dlg_d2_aili_lady_q_011,scene_d2_aili_lady_q,steps,10,steps_format_02
d2_bar_open,1,enter,chris,L,\N,\N,\N,\N,\N,wait,\N,script/bar/day1,step_d2_bar_open_enter_1,scene_d2_bar_open,steps,0,steps_format_01
d2_bar_open,2,say,chris,default,오늘부터는 손님을 직접 받는다. 어제 배운 대로 할 수 있겠지?,"From tonight you take the guests yourself. You can do it the way I taught you, right?",dlg_d2_bar_open_001,\N,\N,wait,\N,script/bar/day1,dlg_d2_bar_open_001,scene_d2_bar_open,steps,1,steps_format_02
d2_bar_open,3,say,luna,default,"코스터를 먼저 내고, 주문을 받고, 만들어서 코스터 위에 올린다.","Coaster first, then take the order, make it, and set it on the coaster.",dlg_d2_bar_open_002,\N,\N,wait,\N,script/bar/day1,dlg_d2_bar_open_002,scene_d2_bar_open,steps,2,steps_format_02
d2_bar_open,4,say,chris,default,…외우긴 잘 외웠군. 손이 따라오는지는 해봐야 알겠지만.,...You memorized it well enough. Whether your hands follow is another matter.,dlg_d2_bar_open_003,\N,\N,wait,\N,script/bar/day1,dlg_d2_bar_open_003,scene_d2_bar_open,steps,3,steps_format_02
d2_bar_open,5,say,luna,default,틀리면 어떻게 하죠?,What if I get it wrong?,dlg_d2_bar_open_004,\N,\N,wait,\N,script/bar/day1,dlg_d2_bar_open_004,scene_d2_bar_open,steps,4,steps_format_02
d2_bar_open,6,say,chris,default,틀린 잔은 내가 물어준다. 두 번 틀리지만 마라.,I'll cover the wrong ones. Just don't make the same mistake twice.,dlg_d2_bar_open_005,\N,\N,wait,\N,script/bar/day1,dlg_d2_bar_open_005,scene_d2_bar_open,steps,5,steps_format_02
d2_bar_open,7,say,chris,default,"좋아, 시작해보자. 간판 걸어라.",All right. Let's open. Go flip the sign.,dlg_d2_bar_open_006,\N,\N,wait,\N,script/bar/day1,dlg_d2_bar_open_006,scene_d2_bar_open,steps,6,steps_format_02
d2_close,1,enter,chris,R,\N,\N,\N,\N,\N,wait,\N,script/bar/day1,step_d2_close_enter_1,scene_d2_close,steps,0,steps_format_01
d2_close,2,say,chris,default,"루나.
이제 슬슬 교대하자고.","Luna.
Time to switch shifts.",dlg_d2_close_001,\N,\N,wait,\N,script/bar/day1,dlg_d2_close_001,scene_d2_close,steps,1,steps_format_02
d2_close,3,say,luna,default,"네, 보스.
그런데 아직 앞에 손님이 있습니다.","Yes, Boss.
However, there is still a customer at the counter.",dlg_d2_close_002,flag.bubi_affinity_high,\N,wait,\N,script/bar/day1,dlg_d2_close_002,scene_d2_close,steps,2,steps_format_05
d2_close,4,say,chris,default,"뭐야.
부비도 있었네.","What the.
Bubi's here too.",dlg_d2_close_003,flag.bubi_affinity_high,\N,wait,\N,script/bar/day1,dlg_d2_close_003,scene_d2_close,steps,3,steps_format_05
d2_close,5,say,bubi,default,먀옹.,Meow.,dlg_d2_close_004,flag.bubi_affinity_high,\N,wait,\N,script/bar/day1,dlg_d2_close_004,scene_d2_close,steps,4,steps_format_05
d2_close,6,say,chris,default,부비는 내가 돌봐줄 테니까 먼저 들어가 봐.,I'll look after Bubi. You head on home.,dlg_d2_close_005,flag.bubi_affinity_high,\N,wait,\N,script/bar/day1,dlg_d2_close_005,scene_d2_close,steps,5,steps_format_05
d2_close,7,say,luna,default,"네, 보스.","Yes, Boss.",dlg_d2_close_006,!flag.bubi_affinity_high,\N,wait,\N,script/bar/day1,dlg_d2_close_006,scene_d2_close,steps,6,steps_format_05
d2_close,8,say,chris,default,수고했어. 먼저 들어가 봐.,Good work. You head on home.,dlg_d2_close_007,!flag.bubi_affinity_high,\N,wait,\N,script/bar/day1,dlg_d2_close_007,scene_d2_close,steps,7,steps_format_05
d2_close,9,say,luna,default,알겠습니다.,Understood.,dlg_d2_close_008,\N,\N,wait,\N,script/bar/day1,dlg_d2_close_008,scene_d2_close,steps,8,steps_format_02
d2_close,10,say,chris,default,그래도 첫날치고는 잘했나 보네.,"Seems you did well, for a first day.",dlg_d2_close_009,\N,\N,wait,\N,script/bar/day1,dlg_d2_close_009,scene_d2_close,steps,9,steps_format_02
d2_close,11,say,luna,default,잘했다는 걸 어떻게 아는 건가요?,How do you know I did well?,dlg_d2_close_010,\N,\N,wait,\N,script/bar/day1,dlg_d2_close_010,scene_d2_close,steps,10,steps_format_02
d2_close,12,say,chris,default,"누가 소리 지르고 뭔갈 집어던지지는 않았잖아?
그럼 잘한 거지.","Nobody screamed or threw anything, right?
Then you did well.",dlg_d2_close_011,\N,\N,wait,\N,script/bar/day1,dlg_d2_close_011,scene_d2_close,steps,11,steps_format_02
d2_close,13,say,luna,default,아하… 확인했습니다.,Ah... confirmed.,dlg_d2_close_012,\N,\N,wait,\N,script/bar/day1,dlg_d2_close_012,scene_d2_close,steps,12,steps_format_02
d2_close,14,say,chris,default,그래. 딴 길로 새지 말고 바로 들어가.,Right. No detours — go straight home.,dlg_d2_close_013,\N,\N,wait,\N,script/bar/day1,dlg_d2_close_013,scene_d2_close,steps,13,steps_format_02
d2_close,15,say,luna,default,"네, 보스.","Yes, Boss.",dlg_d2_close_014,\N,\N,wait,\N,script/bar/day1,dlg_d2_close_014,scene_d2_close,steps,14,steps_format_02
d2_close,16,end_part,\N,\N,\N,\N,\N,\N,\N,wait,\N,script/bar/day1,step_d2_close_end_part_16,scene_d2_close,steps,15,steps_format_09
d2_open,1,enter,chris,R,\N,\N,\N,\N,\N,wait,\N,script/bar/day1,step_d2_open_enter_1,scene_d2_open,steps,0,steps_format_01
d2_open,2,say,chris,default,좋아. 그럼 부탁한다.,Alright. Then I'm counting on you.,dlg_d2_open_001,\N,\N,wait,\N,script/bar/day1,dlg_d2_open_001,scene_d2_open,steps,1,steps_format_02
d2_open,3,say,luna,default,"네, 크리스.","Yes, Chris.",dlg_d2_open_002,\N,\N,wait,\N,script/bar/day1,dlg_d2_open_002,scene_d2_open,steps,2,steps_format_02
d2_open,4,say,chris,default,보스.,Boss.,dlg_d2_open_003,\N,\N,wait,\N,script/bar/day1,dlg_d2_open_003,scene_d2_open,steps,3,steps_format_02
d2_open,5,say,luna,default,"네, 보스.","Yes, Boss.",dlg_d2_open_004,\N,\N,wait,\N,script/bar/day1,dlg_d2_open_004,scene_d2_open,steps,4,steps_format_02
d2_open,6,say,chris,default,"그래. 오늘이 첫날인데 너무 긴장하진 말고.
물론 넌 안 할 것 같지만.","Good. It's your first day, so don't be too nervous.
Not that you seem capable of it.",dlg_d2_open_005,\N,\N,wait,\N,script/bar/day1,dlg_d2_open_005,scene_d2_open,steps,5,steps_format_02
d2_open,7,say,luna,default,저도 긴장할 때가 있습니다.,I do get nervous sometimes.,dlg_d2_open_006,\N,\N,wait,\N,script/bar/day1,dlg_d2_open_006,scene_d2_open,steps,6,steps_format_02
d2_open,8,say,chris,default,..너가?,..You?,dlg_d2_open_007,\N,\N,wait,\N,script/bar/day1,dlg_d2_open_007,scene_d2_open,steps,7,steps_format_02
d2_open,9,say,luna,default,개와 흡사하게 생긴 사람을 보면 거부 반응을 일으킵니다.,I experience a rejection response when I see people who closely resemble dogs.,dlg_d2_open_008,\N,\N,wait,\N,script/bar/day1,dlg_d2_open_008,scene_d2_open,steps,8,steps_format_02
d2_open,10,say,chris,default,…무슨 이유인지 물어보진 않겠다.,...I'm not going to ask why.,dlg_d2_open_009,\N,\N,wait,\N,script/bar/day1,dlg_d2_open_009,scene_d2_open,steps,9,steps_format_02
d2_open,11,say,luna,default,"네, 보스.","Yes, Boss.",dlg_d2_open_010,\N,\N,wait,\N,script/bar/day1,dlg_d2_open_010,scene_d2_open,steps,10,steps_format_02
d2_open,12,say,chris,default,"좋아. 그럼 자정 전까지만 부탁해.
그 이후엔 나랑 교대할 거야.","Alright. You've got the counter until midnight.
After that, I'll take over.",dlg_d2_open_011,\N,\N,wait,\N,script/bar/day1,dlg_d2_open_011,scene_d2_open,steps,11,steps_format_02
d2_open,13,say,chris,default,그리고 오늘부터 매일 유지비를 계속 내야 하니까 알아둬.,"And heads up — starting today, you pay the daily upkeep.",dlg_d2_open_012,\N,\N,wait,\N,script/bar/day1,dlg_d2_open_012,scene_d2_open,steps,12,steps_format_02
d2_open,14,say,luna,default,그걸 제가 내는 건가요?,I'm the one paying that?,dlg_d2_open_013,\N,\N,wait,\N,script/bar/day1,dlg_d2_open_013,scene_d2_open,steps,13,steps_format_02
d2_open,15,say,chris,default,"그래. 언제까지 놀고먹을 수는 없어.
사회로 나왔으면 자기 몫은 해야지.","That's right. You can't freeload forever.
You're out in the world now — pull your own weight.",dlg_d2_open_014,\N,\N,wait,\N,script/bar/day1,dlg_d2_open_014,scene_d2_open,steps,14,steps_format_02
d2_open,16,say,luna,default,"제가 생각하기엔 행복이란 건 
일을 하지 않아도 되는 삶인 것 같습니다.","In my analysis, happiness is
a life where one does not have to work.",dlg_d2_open_015,\N,\N,wait,\N,script/bar/day1,dlg_d2_open_015,scene_d2_open,steps,15,steps_format_02
d2_open,17,say,chris,default,너 오늘 첫 출근이야. 앓는 소리는 짬 차면 해.,It's your first shift. Earn some seniority before you start whining.,dlg_d2_open_016,\N,\N,wait,\N,script/bar/day1,dlg_d2_open_016,scene_d2_open,steps,16,steps_format_02
d2_open,18,say,luna,default,노력해 보겠습니다.,I will make an effort.,dlg_d2_open_017,\N,\N,wait,\N,script/bar/day1,dlg_d2_open_017,scene_d2_open,steps,17,steps_format_02
d2_open,19,say,chris,default,또 몰래 재료 먹으면 안 돼.,And no sneaking bites of the ingredients again.,dlg_d2_open_018,\N,\N,wait,\N,script/bar/day1,dlg_d2_open_018,scene_d2_open,steps,18,steps_format_02
d2_open,20,say,luna,default,네. 알겠습니다.,Yes. Understood.,dlg_d2_open_019,\N,\N,wait,\N,script/bar/day1,dlg_d2_open_019,scene_d2_open,steps,19,steps_format_02
d2_open,21,say,chris,default,"그래, 간다.",Right. I'm off.,dlg_d2_open_020,\N,\N,wait,\N,script/bar/day1,dlg_d2_open_020,scene_d2_open,steps,20,steps_format_02
d2_open,22,exit,chris,\N,\N,\N,\N,\N,\N,wait,\N,script/bar/day1,step_d2_open_exit_22,scene_d2_open,steps,21,steps_format_04
d2_open,23,say,luna,default,……,......,dlg_d2_open_021,\N,\N,wait,\N,script/bar/day1,dlg_d2_open_021,scene_d2_open,steps,22,steps_format_02
d2_open,24,say,luna,default,이번엔 올리브를 한 번……,"This time, maybe an olive......",dlg_d2_open_022,\N,\N,wait,\N,script/bar/day1,dlg_d2_open_022,scene_d2_open,steps,23,steps_format_02
d2_open,25,say,luna,default,……생각보다 기름지고 쓴맛이 느껴지네.,......Oilier and more bitter than expected.,dlg_d2_open_023,\N,\N,wait,\N,script/bar/day1,dlg_d2_open_023,scene_d2_open,steps,24,steps_format_02
d2_open,26,say,luna,default,이게 라임이었나?,Was this a lime?,dlg_d2_open_024,\N,\N,wait,\N,script/bar/day1,dlg_d2_open_024,scene_d2_open,steps,25,steps_format_02
d2_port,1,enter,port,R,\N,\N,\N,\N,\N,wait,\N,script/bar/day1,step_d2_port_enter_1,scene_d2_port,steps,0,steps_format_01
d2_port,2,say,port,default,뭐야. 진짜 여기서 일하고 있네.,What the. You really do work here.,dlg_d2_port_001,\N,\N,wait,\N,script/bar/day1,dlg_d2_port_001,scene_d2_port,steps,1,steps_format_02
d2_port,3,say,luna,default,아응넝하세요. 소응님.,"Wewcome in, shir. Guhd ebening.",dlg_d2_port_002,\N,\N,wait,\N,script/bar/day1,dlg_d2_port_002,scene_d2_port,steps,2,steps_format_02
d2_port,4,say,port,default,뭘 입에다 쳐 넣고 얘기하는 거야?,What the hell are you talking with in your mouth?,dlg_d2_port_003,\N,\N,wait,\N,script/bar/day1,dlg_d2_port_003,scene_d2_port,steps,3,steps_format_02
d2_port,5,say,luna,default,크흠. 아닙니다. 어서 오세요.,Ahem. Nothing. Welcome in.,dlg_d2_port_004,\N,\N,wait,\N,script/bar/day1,dlg_d2_port_004,scene_d2_port,steps,4,steps_format_02
d2_port,6,say,port,default,크리스가 와 보라고 한 이유가 있었구만?,So Chris had a reason for telling me to drop by.,dlg_d2_port_005,\N,\N,wait,\N,script/bar/day1,dlg_d2_port_005,scene_d2_port,steps,5,steps_format_02
d2_port,7,say,luna,default,손님으로 온 건가요?,Are you here as a customer?,dlg_d2_port_006,\N,\N,wait,\N,script/bar/day1,dlg_d2_port_006,scene_d2_port,steps,6,steps_format_02
d2_port,8,say,port,default,당연하지. 내가 그럼 여기 일하러 왔을까 봐?,"Obviously. What, you think I came here to work?",dlg_d2_port_007,\N,\N,wait,\N,script/bar/day1,dlg_d2_port_007,scene_d2_port,steps,7,steps_format_02
d2_port,9,say,luna,default,확인했습니다. 혹시 옆에 있는 로봇은 무슨 로봇입니까?,"Confirmed. By the way, what is that robot next to you?",dlg_d2_port_008,\N,\N,wait,\N,script/bar/day1,dlg_d2_port_008,scene_d2_port,steps,8,steps_format_02
d2_port,10,say,port,default,뭐?,What?,dlg_d2_port_009,\N,\N,wait,\N,script/bar/day1,dlg_d2_port_009,scene_d2_port,steps,9,steps_format_02
d2_port,11,say,port,event_surprise,ㅁ..뭐야! 니미랄!!!,Wh..what the! Son of a—!!!,dlg_d2_port_010,\N,\N,wait,\N,script/bar/day1,dlg_d2_port_010,scene_d2_port,steps,10,steps_format_02
d2_port,12,say,luna,default,키우는 게 아니였군요.,So it is not a pet.,dlg_d2_port_011,\N,\N,wait,\N,script/bar/day1,dlg_d2_port_011,scene_d2_port,steps,11,steps_format_02
d2_port,13,say,port,default,흠.. 아까 폐기물 매립 구역에서 붙은 놈인가보군..,Hm.. must've latched onto me back at the waste landfill zone..,dlg_d2_port_012,\N,\N,wait,\N,script/bar/day1,dlg_d2_port_012,scene_d2_port,steps,12,steps_format_02
d2_port,14,say,port,default,이 놈도 이따 가서 한번 손 봐야겠어.,I'll have to take this one apart later too.,dlg_d2_port_013,\N,\N,wait,\N,script/bar/day1,dlg_d2_port_013,scene_d2_port,steps,13,steps_format_02
d2_port,15,say,luna,default,아재 주문을 부탁드립니다.,"Old-timer, your order, please.",dlg_d2_port_014,\N,\N,wait,\N,script/bar/day1,dlg_d2_port_014,scene_d2_port,steps,14,steps_format_02
d2_port,16,say,port,default,흠… 기다려 봐.,Hmm... hold on.,dlg_d2_port_015,\N,\N,wait,\N,script/bar/day1,dlg_d2_port_015,scene_d2_port,steps,15,steps_format_02
d2_port,17,say,luna,default,아쉽지만 '기다려 봐'라는 술은 없습니다.,"Unfortunately, we do not carry a drink called 'Hold On.'",dlg_d2_port_016,\N,\N,wait,\N,script/bar/day1,dlg_d2_port_016,scene_d2_port,steps,16,steps_format_02
d2_port,18,say,port,default,야 이 또라이야 자꾸 그럴래?,"Hey, you lunatic, you gonna keep that up?",dlg_d2_port_017,\N,\N,wait,\N,script/bar/day1,dlg_d2_port_017,scene_d2_port,steps,17,steps_format_02
